lexeme	ai1P	ai1S	ai2P	ai2S	ai3P	ai3S	fi1P	fi1S	fi2P	fi2S	fi3P	fi3S	ii1P	ii1S	ii2P	ii2S	ii3P	ii3S	inf	is1P	is1S	is2P	is2S	is3P	is3S	pI1P	pI2P	pI2S	pP	pc1P	pc1S	pc2P	pc2S	pc3P	pc3S	pi1P	pi1S	pi2P	pi2S	pi3P	pi3S	ppFP	ppFS	ppMP	ppMS	ps1P	ps1S	ps2P	ps2S	ps3P	ps3S
permettre		13.5906972767			0.45530332179	2.13116155786	0.0256508913685	1.03458595186	0.209482279509	0.0684023769826	0.540806293019	2.18673848916	0.0619896541405	0.15176777393	0.0213757428071	0.15176777393	1.62455645334	6.04078491728	11.1431747253					0.0149630199649	0.476679064597	0.0662648027019	12.4877089479	4.91214569706	1.79128724723	0.00213757428071	0.352699756317	0.0192381685264	0.352699756317	0.551494164422	2.4261468086	0.0662648027019	4.91214569706	12.4877089479	4.91214569706	2.4817237399	10.0188106537	0.164593219614	0.474541490317				0.790902483861		0.00855029712283		0.790902483861
permuter					6.60377358491														31.1320754717										0.943396226415								22.641509434			6.60377358491	22.641509434				9.43396226415						
perméabiliser																																																			
peroxyder																																													100.0						
perpétrer						0.255754475703												3.83631713555	26.3427109974																	1.79028132992			1.79028132992	0.255754475703		4.09207161125	7.4168797954	19.6930946292	34.5268542199						
perpétuer						4.21052631579						5.0					6.18421052632	6.31578947368	44.0789473684										1.31578947368						0.921052631579		11.3157894737			3.28947368421	11.3157894737		0.394736842105	0.921052631579	4.73684210526						
perquisitionner												0.42194092827							50.2109704641																		14.3459915612			4.64135021097	14.3459915612				16.0337552743						
persifler						31.7647058824												31.7647058824	32.9411764706																						2.35294117647				1.17647058824						
persiller																																											12.5		87.5						
persister		0.256821829856			0.256821829856	2.66452648475		0.256821829856				0.609951845907	0.449438202247	0.513643659711			3.98073836276	13.9967897271	3.69181380417							0.256821829856	5.77849117175	17.4317817014	2.24719101124			0.224719101124			0.256821829856	0.256821829856	17.4317817014	5.77849117175	2.60032102729	3.62760834671	17.4317817014										
personnaliser																	8.97435897436		21.7948717949							1.28205128205	1.28205128205													8.97435897436	8.97435897436		26.9230769231		21.7948717949						
personnifier																	5.64516129032	8.06451612903	8.87096774194										5.64516129032								15.3225806452				15.3225806452		25.0		16.1290322581						
persuader		1.06514356283			0.324174127817	3.08737264588	0.0308737264588	0.154368632294	0.077184316147	0.0463105896882		0.540290213029		1.37388082742	0.0617474529176		0.555727076258	2.19203457857	25.8258721828							0.169805495523	1.28125964804	5.7270762581	2.25378203149		0.138931769065				0.216116085211	0.169805495523	5.7270762581	1.28125964804		0.663785118864	5.7270762581	0.0154368632294	9.9259030565	4.75455387465	26.6131522075						
persécuter									1.13728675873								0.568643379366	0.974817221771	9.91064175467								0.649878147847	14.2973192526	2.84321689683					0.568643379366			14.2973192526	0.649878147847	1.29975629569	6.01137286759	14.2973192526	1.94963444354	4.63038180341	8.9358245329	16.9780666125						
persévérer		4.02985074627				2.08955223881		0.298507462687					0.149253731343		1.0447761194		1.0447761194	3.13432835821	26.2686567164							3.58208955224	6.5671641791	12.6865671642	1.64179104478						0.149253731343	3.58208955224	12.6865671642	6.5671641791	1.79104477612		12.6865671642										
perturber						0.140252454418					0.0935016362786	0.467508181393					0.374006545115	2.57129499766	17.7653108929									14.0719962599	0.233754090697						0.561009817672		14.0719962599	0.561009817672		1.82328190743	14.0719962599	0.935016362786	11.3136979897	2.99205236092	17.9523141655						
pervertir																	2.18068535826	2.18068535826	43.3021806854										0.311526479751										4.67289719626		8.72274143302	0.623052959502	11.5264797508	4.67289719626	20.5607476636		0.623052959502				0.623052959502
pervibrer																																																			
peser		0.0484697410331			0.0553939897521	1.50256197203		0.152333471818		0.00692424871901	0.13848497438	0.581636892397	0.0969394820662	0.747818861654		0.747818861654	3.00512394405	14.3124221022	12.2143747403						0.0484697410331	0.297742694918	0.706273369339	16.3758482205	4.09223099294		0.180030466694		0.180030466694	0.0761667359092	0.547015648802	0.297742694918	16.3758482205	0.706273369339	0.519318653926	4.38997368785	16.3758482205	0.110787979504	0.35313668467	0.436227669298	4.32073120066						
pester						9.80036297641								3.08529945554		3.08529945554	1.27041742287	20.8711433757	11.4337568058										19.9637023593								11.0707803993	1.27041742287	0.5444646098	6.5335753176	11.0707803993										
peupler					0.301659125189	1.35746606335					0.678733031674	0.0377073906486					4.82654600302	4.44947209653	5.46757164404									8.59728506787	2.22473604827						0.52790346908					8.22021116139	8.59728506787	5.95776772247	20.3242835596	2.97888386124	25.4524886878						
philosopher																	5.57768924303	10.7569721116	47.0119521912							0.398406374502			2.78884462151										2.78884462151		30.6772908367										
phlogistiquer																																																			
phosphater																																																			
phosphorer																																					50.0				50.0										
photocopier								0.367647058824				0.367647058824							29.0441176471																		17.2794117647		0.367647058824	0.367647058824	17.2794117647	2.57352941176	7.35294117647	4.04411764706	20.9558823529						
photographier					0.812732814087	2.40433457501	0.0338638672536	0.304774805283			0.0338638672536			1.15137148662		1.15137148662	1.86251269895	2.30274297325	33.7284117846						0.237047070775		1.18523535388	8.12732814087	1.69319336268	0.237047070775					0.948188283102		8.12732814087	1.18523535388	1.45614629191	0.880460548595	8.12732814087	0.846596681341	3.75888926515	4.84253301727	14.5614629191						
phraser																			1.06382978723																				7.44680851064		82.9787234043		7.44680851064		1.06382978723						
piaffer						4.48717948718											4.48717948718	21.7948717949	6.41025641026										17.3076923077								14.7435897436		4.48717948718	11.5384615385	14.7435897436										
piailler					2.19435736677	2.19435736677										1.09717868339	11.9122257053	15.0470219436	13.9498432602										16.9278996865								12.539184953			11.5987460815	12.539184953										
pianoter					2.20125786164	13.8364779874											4.40251572327	21.3836477987	21.3836477987										8.49056603774								11.9496855346				11.9496855346		2.20125786164		2.20125786164						
piauler					9.21052631579	17.7631578947						4.60526315789					18.4210526316	13.1578947368	9.21052631579										13.1578947368											4.60526315789	9.86842105263										
picoler														1.4375	0.0625		0.4375	2.1875	25.4375									17.0	0.625						0.4375		17.0	0.25	5.1875	0.5	17.0				12.4375						
picorer						1.44032921811											10.0823045267	9.670781893	33.1275720165										3.29218106996								10.6995884774	2.88065843621		8.84773662551	10.6995884774	1.44032921811	1.44032921811	3.08641975309	3.29218106996						
picoter						5.50458715596											8.25688073394	14.373088685	2.44648318043										0.611620795107								27.5229357798			9.17431192661	27.5229357798	2.14067278287			2.44648318043						
pierrer																																																			
pifer																			100.0																																
piffer																		16.6666666667	75.0																										8.33333333333						
piger								0.0114324911398	0.0228649822796	0.148622384818		0.125757402538		0.811706870927		0.811706870927		1.10895164056	4.27575168629							0.240082313936	2.91528524065	9.86623985366						0.0114324911398	0.0228649822796	0.240082313936	9.86623985366	2.91528524065	14.8736709729	0.731679432948	9.86623985366				26.2604321482				14.8736709729		
pigmenter																																																			
pignocher																		100.0																																	
piler						2.46913580247											1.01670297749	3.92156862745	4.50254175744									29.9927378359	1.01670297749										1.08932461874	0.508351488744	29.9927378359	1.96078431373	8.71459694989	3.26797385621	10.4575163399				1.08932461874		
piller					0.461775269369	1.43663417137	0.461775269369				0.820933812211	0.102616726526		0.0513083632632	0.102616726526		2.41149307337	2.56541816316	24.7306310929							0.15392508979	2.15495125705	7.64494612622	4.36121087737						0.102616726526	0.15392508979	7.64494612622	2.15495125705	0.564391995895	4.36121087737	7.64494612622	2.61672652642	5.33606977937	4.05336069779	17.9066187789						
pilonner												3.5175879397					10.5527638191	10.5527638191	18.5929648241								1.00502512563		4.02010050251									1.00502512563		13.567839196		3.5175879397	4.52261306533	8.04020100503	21.1055276382						
piloter					0.287592440427	0.287592440427		0.698438783895		0.0821692686935	0.0410846343468	0.534100246508		1.72555464256	0.328677074774	1.72555464256	0.0410846343468	5.75184880855	32.6211996713								1.47904683648	12.7773212818	1.35579293344						0.698438783895		12.7773212818	1.47904683648	1.60230073952	0.534100246508	12.7773212818	0.328677074774	0.780608052588	0.821692686935	8.46343467543						
pimenter						3.19634703196												9.13242009132	37.899543379									10.9589041096	3.19634703196								10.9589041096			0.456621004566	10.9589041096	3.19634703196	5.02283105023		5.02283105023						
pinailler																		6.08695652174	47.8260869565									13.9130434783									13.9130434783		4.34782608696		13.9130434783										
pinceauter																																																			
pincer		0.14799154334			0.14799154334	5.13742071882	0.0211416490486	0.0422832980973	0.0211416490486	0.0211416490486		0.570824524313	0.443974630021	0.866807610994	0.338266384778		1.39534883721	5.81395348837	16.4270613108							0.0211416490486	1.73361522199	12.6638477801	4.58773784355								12.6638477801	1.73361522199	1.5221987315	1.43763213531	12.6638477801	6.63847780127	4.77801268499	1.20507399577	6.955602537						
pindariser																																																			
pinter						24.5098039216												6.86274509804	25.4901960784																						17.6470588235		14.7058823529	6.86274509804	3.92156862745						
piocher														2.66666666667			2.66666666667	10.2857142857	36.5714285714								4.7619047619	9.14285714286	2.85714285714								9.14285714286	4.7619047619	0.380952380952	1.52380952381	9.14285714286	1.33333333333	1.33333333333		3.42857142857						
pioncer												0.146412884334		5.85651537335		5.85651537335		6.44216691069	20.9370424597								2.34260614934	15.9590043924	1.02489019034								15.9590043924	2.34260614934	4.24597364568	2.92825768668	15.9590043924										
pionner																			100.0																																
piper		0.28328611898				0.28328611898						0.0404694455686		0.323755564549				0.607041683529	84.338324565		0.28328611898							3.03520841764	0.404694455686								3.03520841764		0.121408336706		3.03520841764			2.63051396196	1.45690004047				0.121408336706		
pique-niquer							0.561797752809										0.561797752809		73.0337078652															0.561797752809			7.30337078652	4.49438202247	0.561797752809	5.61797752809	7.30337078652										
piquer		0.203689693302			0.273526159576	2.18238957109		0.133853227027	0.0058197055229	0.18041087121	0.104754699412	0.436477914218	0.0407379386603	1.0417272886	0.116394110458	1.0417272886	1.43746726416	4.33568061456	17.2379677588							0.18041087121	0.779840540069	10.3648955363	1.58877960775		0.0232788220916		0.0232788220916	0.0523773497061	0.203689693302	0.18041087121	10.3648955363	0.779840540069	1.47238549729	2.39189896991	10.3648955363	0.884595239481	3.82354652855	1.82738753419	15.5560728627						10.3648955363
piqueter																	12.8526645768	2.19435736677	4.38871473354																							14.7335423197	27.5862068966	8.46394984326	29.7805642633						
