;lexeme;ai1P;ai1S;ai2P;ai2S;ai3P;ai3S;fi1P;fi1S;fi2P;fi2S;fi3P;fi3S;ii1P;ii1S;ii2P;ii2S;ii3P;ii3S;inf;is1P;is1S;is2P;is2S;is3P;is3S;pI1P;pI2P;pI2S;pP;pc1P;pc1S;pc2P;pc2S;pc3P;pc3S;pi1P;pi1S;pi2P;pi2S;pi3P;pi3S;ppFP;ppFS;ppMP;ppMS;ps1P;ps1S;ps2P;ps2S;ps3P;ps3S
118;agencer;;;;;;;;;;;;;;;;;;;aZâse;;;;;;;;;;;;;;;;;;aZâs;;;;aZâs;aZâse;aZâse;aZâse;aZâse;;;;;;
119;agenouiller;;aZ6nujè;;;;aZ6nuja;;;;;;;;aZ6nujè;;;;aZ6nujè;aZ6nuje;;;;;;;;aZ6nuje;aZ6nuj;aZ6nujâ;;;;;;;aZ6nujô;aZ6nuj;;;aZ6nuj;aZ6nuj;aZ6nuje;aZ6nuje;aZ6nuje;aZ6nuje;;;;;;
120;agglomérer;;;;;;;;;;;aglòmèr6rô;aglòmèr6ra;;;;;;;;;;;;;;;;;;;;;;;;;;;;aglòmEr;;aglòmère;;aglòmère;;;;;;;
121;agglutiner;;;;;aglytinEr;;;;;;;;;;;;aglytinè;;aglytine;;;;;;;;;;aglytinâ;;;;;;;;;;;aglytin;aglytin;aglytine;aglytine;aglytine;;;;;;;
122;aggraver;;;;;;agrava;;;;;;agrav6ra;;;;;agravè;agravè;agrave;;;;;;;agravô;agrave;agrav;;;;;;;;agravô;agrav;agrave;;agrav;agrav;;agrave;agrave;agrave;;;;;;
123;agir;;;;;;aZi;aZirô;aZirè;aZire;aZira;aZirô;aZira;;aZisè;aZisje;aZisè;aZisè;aZisè;aZir;;;;;;aZi;aZisô;aZise;aZi;aZisâ;;aZirè;aZirje;aZirè;aZirè;aZirè;aZisô;aZi;aZise;aZi;aZis;aZi;;;;;;aZis;;;;aZis
124;agiter;;aZitè;;;aZitEr;aZita;;;;;aZit6rô;;aZitjô;aZitè;;aZitè;aZitè;aZitè;aZite;;;;;;;;aZite;aZit;aZitâ;;;;;;aZit6rè;aZitô;aZit;aZite;aZit;aZit;aZit;aZite;aZite;aZite;aZite;;;;;;
125;agneler;;;;;;aJ6la;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;agonir;;;;;;agòni;;;;;;;;;;;;;agònir;;;;;;;;;;;;;;;;;;;;;;agòni;;agòni;;;;;;;;
127;agoniser;;;;;;;;;;;;;;agònizè;;;agònizè;agònizè;agònize;;;;;;;;agònize;agòniz;agònizâ;;;;;;;;agòniz;;;agòniz;agòniz;;;;;;;;;;
128;agrafer;;;;;;agrafa;;;;;;;;;;;;agrafè;agrafe;;;;;;;;agrafe;agraf;agrafâ;;;;;;;;agraf;agrafe;;;agraf;;agrafe;agrafe;agrafe;;;;;;
129;agrandir;;;;;agrâdir;agrâdi;agrâdirô;;;;;agrâdira;;;;;agrâdisè;agrâdisè;agrâdir;;;;;;;;agrâdise;agrâdi;agrâdisâ;;;;;;agrâdirè;;agrâdi;agrâdise;agrâdi;agrâdis;agrâdi;;agrâdi;agrâdi;agrâdi;;;;;;
130;agresser;;;;;;agrèsa;;;;;;;;;;;;agrèsè;agrèse;;;;;;;;;agrEs;;;;;;;;;agrEs;;;;agrEs;agrèse;agrèse;agrèse;agrèse;;;;;;
131;agripper;;agripè;;;agripEr;agripa;;;;;;;agripjô;;;;agripè;agripè;agripe;;;;;;;;agripe;agrip;agripâ;;;;;;;;agrip;;agrip;agrip;agrip;agripe;agripe;agripe;agripe;;;;;;
132;agréer;;;;;;agrèa;;;;;;agrèra;agrèjô;agrèè;;;;agrèè;agrèe;;;;;;;;;;;;;;;;;;agre;;agre;;;;;;;;;;;;
133;agréger;;;;;;;;;;;;;;;;;;;agrèZe;;;;;;;;;;;;;;;;;;;;;agrEZ;agrEZ;;agrèZe;;agrèZe;;;;;;
134;agrémenter;;;;;;agrèmâta;;;;;;;;;;;agrèmâtè;agrèmâtè;agrèmâte;;;;;;;;;;agrèmâtâ;;;;;;;;;;;;agrèmât;agrèmâte;agrèmâte;agrèmâte;agrèmâte;;;;;;
135;aguerrir;;;;;;;;;;;;;;;;;;;agèrir;;;;;;;;;;;;;;;;;;;;;;;;agèri;agèri;agèri;;;;;;
136;aguicher;;;;;;;;;;;;;;;;;;;agiSe;;;;;;;;;;;;;;;;;;;;;agiS;agiS;;;;;;;;;;
137;ahaner;;;;;;aana;;;;;;;;;;;aanè;aanè;;;;;;;;;;;aanâ;;;;;;;;aan;;;aan;aan;;;;;;;;;;
138;ahurir;;;;;;ayri;;;;;;;;;;;;ayrisè;ayrir;;;;;;;;;;ayrisâ;;;;;;;;;;;;ayri;;;ayri;ayri;;;;;;
139;aider;;èdè;;;èdEr;èda;èd6rô;èd6rè;èd6re;èd6ra;èd6rô;èd6ra;èdjô;èdè;èdje;èdè;èdè;èdè;ède;;;;;èdas;èda;èdô;ède;Ed;èdâ;èd6rjô;èd6rè;èd6rje;èd6rè;èd6rè;èd6rè;èdô;Ed;ède;Ed;Ed;Ed;ède;ède;ède;ède;;Ed;èdje;Ed;Ed;Ed
140;aigrir;;;;;;ègri;;;;;;;;;;;;ègrisè;ègrir;;;;;;;;;;;;;;;;;;;;;ègris;ègri;;ègri;;ègri;;;;;;
141;aiguiller;;;;;;;;;;;;;;;;;;;ègHije;;;;;;;;;ègHij;ègHijâ;;;;;;;;ègHij;;ègHij;;ègHij;;ègHije;;ègHije;;;;ègHij;;
142;aiguillonner;;;;;;;;;;;;;;;;;;ègHijònè;ègHijòne;;;;;;;;;;;;;;;;;;;;;;;ègHijòne;;;ègHijòne;;;;;;
143;aiguiser;;;;;ègizEr;ègiza;;;;;;;;;;;ègizè;ègizè;ègize;;;;;;;;ègize;ègiz;ègizâ;;;;;;;;ègiz;ègize;;ègiz;ègiz;;ègize;ègize;ègize;;;;;;
144;ailler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;aje;;;;;;
145;aimanter;;;;;;;;;;;;;;;;;èmâtè;èmâtè;;;;;;;;;;;;;;;;;;;èmât;;;;èmât;èmâte;èmâte;èmâte;èmâte;;;;;;
146;aimer;;èmè;;;èmEr;èma;èm6rô;èm6rè;èm6re;èm6ra;èm6rô;èm6ra;èmjô;èmè;èmje;èmè;èmè;èmè;ème;;;;;èmas;èma;èmô;ème;Em;èmâ;èm6rjô;èm6rè;èm6rje;èm6rè;èm6rè;èm6rè;èmô;Em;ème;Em;Em;Em;ème;ème;ème;ème;èmjô;Em;èmje;Em;Em;Em
147;ajourer;;;;;;;;;;;;;;;;;;aZurè;;;;;;;;;;;;;;;;;;;;;;;;;aZure;aZure;aZure;;;;;;
148;ajourner;;;;;;aZurna;;;;;;;;;;;;;aZurne;;;;;;;;;;;;;;;;;;aZurn;;;;;;aZurne;;aZurne;;;;;;
149;ajouter;;aZutè;;;aZutEr;aZuta;aZut6rô;aZut6rè;aZut6re;;aZut6rô;aZut6ra;;aZutè;aZutje;aZutè;aZutè;aZutè;aZute;;;;aZutas;aZutas;aZuta;aZutô;aZute;aZut;aZutâ;;aZut6rè;;aZut6rè;aZut6rè;aZut6rè;aZutô;aZut;aZute;aZut;aZut;aZut;aZute;aZute;aZute;aZute;;;;;;aZut
150;ajuster;;;;;;aZysta;;;;;;;;;;;;aZystè;aZyste;;;;;;;;aZyste;aZyst;aZystâ;;;;;;;;aZyst;aZyste;;aZyst;aZyst;aZyste;aZyste;aZyste;aZyste;;;;;;
151;alanguir;;;;;;alâgi;;;;;;;;;;;;alâgisè;alâgir;;;;;;;;;;alâgisâ;;;;;;;;;;;;alâgi;alâgi;alâgi;;;;;;;;
152;alarmer;;;;;;alarma;;;;;;;;;;;;alarmè;alarme;;;;;;;;alarme;alarm;alarmâ;;;;;;alarm6rè;;alarm;alarme;;;alarm;;alarme;alarme;alarme;;;;;;
153;alcaliniser;;;;;;;;;;;;;;;;;;;alkalinize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;alcooliser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alkòlize;;;alkòlize;;;;;;
155;alentir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alâti;;;;;;;;;;;;;;
156;alerter;;;;;alErtEr;alErta;;;;;;;;;;;;alErtè;alErte;;;;;;;;alErte;alErt;alErtâ;;;;;;alErt6rè;;alErt;alErte;;;alErt;;alErte;alErte;alErte;;;;;;alErt
157;aligner;;;;;aliJEr;aliJa;;;;;;;;aliJè;;aliJè;aliJè;aliJè;aliJe;;;;;;;;aliJe;aliJ;aliJâ;;;;;;;;aliJ;aliJe;aliJ;aliJ;aliJ;aliJe;aliJe;aliJe;aliJe;;;;;;
158;alimenter;;;;;;alimâta;;;;;;alimât6ra;;;;;alimâtè;alimâtè;alimâte;;;;;;;;;alimât;;;;;;;;;alimât;;;alimât;alimât;;alimâte;;alimâte;;;;;;
159;aliter;;;;;;alita;;;;;;;;;;;;;alite;;;;;;;;;;;;;;;;;;;;;;;;alite;;alite;;;;;;
160;aliéner;;;;;;aljèna;;;;;;;;;;;;;aljène;;;;;;;;;;aljènâ;;;;;;;;aljEn;;;;;aljène;aljène;aljène;aljène;;;;;;
161;allaiter;;;;;;;;;;;;;;alètè;;;;alètè;alète;;;;;;;;;;alètâ;;;;;;alèt6rè;;alEt;;;;alEt;;;;;;;;;;
162;aller;alam;alè;;;alEr;ala;irô;irè;ire;ira;irô;ira;aljô;alè;alje;alè;alè;alè;ale;;alas;;;;ala;alô;ale;va;alâ;irjô;irè;irje;irè;irè;irè;alô;vè;ale;va;vô;va;ale;ale;ale;ale;;aj;;aj;aj;aj
163;allier;;;;;;;;;;;;;;;;;;aljè;alje;;;;;;;;;ali;aljâ;;;;;;;;ali;;;ali;ali;alje;alje;alje;alje;;;;;;
164;allonger;alôZam;alôZè;;;alôZEr;alôZa;;alôZ6rè;;;;alôZ6ra;alôZjô;alôZè;alôZje;alôZè;alôZè;alôZè;alôZe;;;;;;;;alôZe;alôZ;alôZâ;;;;alôZ6rè;;alôZ6rè;alôZô;alôZ;alôZe;;alôZ;alôZ;alôZe;alôZe;alôZe;alôZe;;alôZ;;;;
165;allouer;;;;;;alua;;;;;;;;;;;;aluè;alue;;;;;;;;;;aluâ;;;;;;;;;;;;;;alue;;alue;;;;;;
166;allumer;;alymè;;;alymEr;alyma;alym6rô;alym6rè;;;alym6rô;alym6ra;alymjô;alymè;alymje;alymè;alymè;alymè;alyme;;;;;;;alymô;alyme;alym;alymâ;;;;;;;alymô;alym;alyme;alym;alym;alym;alyme;alyme;alyme;alyme;;;;alym;;
167;allécher;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;alèS6rè;;;;;;alES;;alèSe;;alèSe;;;;;;
168;alléger;;;;;;alèZa;;;;;;;;;;;alèZè;;alèZe;;;;;;;;alèZe;alEZ;alèZâ;;;;;;alèZ6rè;;alEZ;;;alEZ;alEZ;alèZe;alèZe;alèZe;alèZe;;;;;;
169;alléguer;;;;;;alèga;;;;;;alèg6ra;;;;;;alègè;;;;;;;;;;;alègâ;;;;;;;;;;;;;;;;;;;;;;
170;alourdir;;;;;alurdir;alurdi;;;;;;;;;;;alurdisè;alurdisè;alurdir;;;;;;;;;alurdi;alurdisâ;;;;;alurdirè;;;alurdi;;;alurdis;alurdi;alurdi;alurdi;alurdi;alurdi;;;;;;
171;alpaguer;;;;;;;;;;;;;;;;;;;alpage;;;;;;;;;;;;;;;;;;alpag;;;;alpag;;;;alpage;;;;;;
172;alterner;;;;;;;;;;;;;;;;;altErnè;;altErne;;;;;;;;altErne;altErn;altErnâ;;;;;;;;altErn;;;altErn;altErn;altErne;;altErne;;;;;;;
173;altérer;;;;;;altèra;;;;;altèr6rô;altèr6ra;;;;;altèrè;altèrè;altère;;;;;;;;;altEr;altèrâ;;;;;;;;altEr;;;altEr;altEr;;altère;altère;altère;;;;;;
174;alunir;;;;;;;;;;;;;;;;;;;alynir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;aléser;;;;;;;;;;;;;;;;;;;alèze;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;amadouer;;;;;;;;;;;;;;;;;;;amadue;;;;;;;;;amadu;amaduâ;;;;;;;;amadu;amadue;;;amadu;;;;amadue;;;;;;
177;amaigrir;;;;;;amègri;;;;;;;;;;;;amègrisè;;;;;;;;;;;;;;;;;;;;;;;;;amègri;;amègri;;;;;;
178;amalgamer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amalgame;;amalgame;amalgame;;;;;;
179;amarrer;;amarè;;;;amara;;;;;;;;;;;;amarè;amare;;;;;;;;;;;;;;;;;;;;;;amar;;amare;amare;amare;;;;;;
180;amasser;;amasè;;;;;;;;;;;;;;;amasè;amasè;amase;;;;;;;;amase;amas;amasâ;;;;;;;;amas;amase;;amas;amas;;amase;amase;amase;;;;;;
181;amatir;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;amati;;;;;;
182;ambitionner;;;;;;;;;;;;;;âbisjònè;;;;âbisjònè;âbisjòne;;;;;;;;;;âbisjònâ;;;;;;;;;;;;âbisjòn;;;;âbisjòne;;;;;;
183;ambrer;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âbre;;âbre;;;;;;
184;amender;;amâdè;;;;;;;amâd6re;;;;;;;;;;amâde;;;;;;;;;;;;;;;;;;amâd;;;;;;;;;;;;amâd;;
185;amener;;am6nè;;;am6nEr;am6na;amèn6rô;amèn6rè;amèn6re;amèn6ra;amèn6rô;amèn6ra;am6njô;am6nè;am6nje;am6nè;am6nè;am6nè;am6ne;;;;;;;am6nô;am6ne;amEn;am6nâ;;amèn6rè;;amèn6rè;amèn6rè;amèn6rè;am6nô;amEn;am6ne;amEn;amEn;amEn;am6ne;am6ne;am6ne;am6ne;;amEn;;amEn;amEn;amEn
186;amenuiser;;;;;;;;;;;;;;;;;am6nHizè;am6nHizè;;;;;;;;;;;am6nHizâ;;;;;;;;;;;am6nHiz;am6nHiz;;am6nHize;am6nHize;am6nHize;;;;;;
187;ameuter;;;;;;am6ta;;;;;;;;;;;am6tè;;am6te;;;;;;;;;am2t;am6tâ;;;;;;;;am2t;;;am2t;am2t;;am6te;;am6te;;;;;;
188;amidonner;;;;;;;;;;;;;;;;;amidònè;;amidòne;;;;;;;;;;;;;;;;;;;;;;;amidòne;amidòne;amidòne;amidòne;;;;;;
189;amincir;;;;;;amêsi;;;;;;;;;;;;amêsisè;amêsir;;;;;;;;;;amêsisâ;;;;;;;;;;;amêsis;amêsi;amêsi;amêsi;;;;;;;;
190;amnistier;;;;;;;amnistirô;;;;;;;;;;;;amnistje;;;;;;;;;;;;;;;;;;;;;;amnisti;;;;amnistje;;;;;;
191;amocher;;;;;;;;;;;;;;;;;;amòSè;amòSe;;;;;;;;;amOS;;;;;;;;;;;;;;;amòSe;amòSe;amòSe;;;;;;
192;amoindrir;;;;;;amwêdri;;;;;;;;;;;;amwêdrisè;amwêdrir;;;;;;;;;;;;;;;;;;;;;;amwêdri;;;;amwêdri;;;;;;
193;amollir;;;;;;amòli;;;;;;;;;;;amòlisè;amòlisè;amòlir;;;;;;;;;;amòlisâ;;;;;;;;amòli;;amòli;;amòli;;amòli;amòli;amòli;;;;;;
194;amonceler;;;;;amôs6lEr;;;;;;;;;;;;amôs6lè;amôs6lè;amôs6le;;;;;;;;;;amôs6lâ;;;;;amôsèl6rè;;;;;;;amôsEl;amôs6le;;amôs6le;amôs6le;;;;;;
195;amorcer;;amOrsè;;;amOrsEr;amOrsa;;;;;;;;;;;amOrsè;amOrsè;amOrse;;;;;;;amOrsô;;amOrs;amOrsâ;;;;;;;amOrsô;amOrs;;;;amOrs;amOrse;amOrse;amOrse;amOrse;;;;;;
196;amortir;;;;;;amOrti;;;;;;;;;;;;amOrtisè;amOrtir;;;;;;;;;;amOrtisâ;;;;;;;;;;;amOrtis;amOrti;;amOrti;amOrti;amOrti;;amOrtis;;;;
197;amouracher;;;;;;amuraSa;;;;;;;;;;;;;amuraSe;;;;;;;;;;;;;;;;;;amuraS;;;;amuraS;;;;amuraSe;;;;;;
198;amplifier;;;;;âplifjEr;âplifja;;;;;;âplifira;;;;;âplifjè;âplifjè;âplifje;;;;;;;;âplifje;âplifi;âplifjâ;;;;;;;;âplifi;;;;âplifi;âplifje;âplifje;âplifje;âplifje;;;;;;
199;amputer;;;;;;âpyta;;;;;;;;;;;;;âpyte;;;;;;;;;;;;;;;;;;;;;;âpyt;;âpyte;âpyte;âpyte;;;;;;
200;amuser;;amyzè;;;amyzEr;amyza;amyz6rô;amyz6rè;amyz6re;amyz6ra;amyz6rô;amyz6ra;amyzjô;amyzè;amyzje;amyzè;amyzè;amyzè;amyze;;;;;;amyza;amyzô;amyze;amyz;amyzâ;;amyz6rè;;amyz6rè;amyz6rè;amyz6rè;amyzô;amyz;amyze;amyz;amyz;amyz;amyze;amyze;amyze;amyze;;amyz;;amyz;;amyz
201;améliorer;;;;;;;;;;;amèljòr6rô;amèljòr6ra;;;;;amèljòrè;amèljòrè;amèljòre;;;;;;;;amèljòre;amèljOr;;;;;;;amèljòr6rè;amèljòrô;amèljOr;amèljòre;amèljOr;amèljOr;amèljOr;;amèljòre;amèljòre;amèljòre;;;;;;
202;aménager;;;;;;amènaZa;;;;;;;;;;;;amènaZè;amènaZe;;;;;;;;;;amènaZâ;;;;;;;;;;;amènaZ;;amènaZe;amènaZe;amènaZe;amènaZe;;;;;;
203;analyser;;;;;analizEr;analiza;;;;;;;;analizè;;;;analizè;analize;;;;;;;analizô;;analiz;analizâ;;;;;;;analizô;analiz;analize;analiz;;analiz;analize;analize;;analize;;;;;;
204;anatomiser;;;;;;;;;;;;;;;;;;;anatòmize;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;ancrer;;;;;;âkra;;;;;;;;âkrè;;;;âkrè;âkre;;;;;;;;;âkr;;;;;;;;;âkr;;;;âkr;âkre;âkre;âkre;âkre;;;;;;
206;anesthésier;;;;;;;;;;;;;;;;;anEstèzjè;;anEstèzje;;;;;;;;;anEstèzi;anEstèzjâ;;;;;;;;anEstèzi;;;anEstèzi;anEstèzi;;anEstèzje;;anEstèzje;;;;;;
207;angliciser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âglisize;;;;;;
208;angoisser;;;;;;âgwasa;;;;;;;;;;;âgwasè;âgwasè;âgwase;;;;;;;;;âgwas;âgwasâ;;;;;;;;âgwas;;âgwas;âgwas;âgwas;;âgwase;;âgwase;;;;;;
209;animer;;animè;;;animEr;anima;;;;;;anim6ra;;;;;animè;animè;anime;;;;;;anima;;;anim;animâ;;;;;anim6rè;anim6rè;;anim;;;anim;anim;anime;anime;anime;anime;;;;;;
210;aniser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anize;;;;;;;;
211;ankyloser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;âkilòze;;;;;;
212;anneler;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;an6le;;an6le;;;;;;;
213;annexer;;;;;;;;;;;;;;;;;anEksè;;anEkse;;;;;;;;;;;;;;;;;;anEks;;;;anEks;anEkse;anEkse;anEkse;anEkse;;;;;;anEks
214;annihiler;;;;;;;;;;;;;;;;;;;aniile;;;;;;;;;;;;;;;;;;;;;aniil;;;;;aniile;;;;;;
215;annoncer;;anôsè;;;anôsEr;anôsa;anôs6rô;anôs6rè;anôs6re;;anôs6rô;anôs6ra;anôsjô;anôsè;anôsje;anôsè;anôsè;anôsè;anôse;;;;;;anôsa;anôsô;anôse;anôs;anôsâ;;;;;;anôs6rè;;anôs;anôse;anôs;anôs;anôs;anôse;anôse;anôse;anôse;;;;;;
216;annoter;;;;;;;;;;;;;;;;;;anòtè;;;;;;;;;;;;;;;;;;;;;;;anOt;;anòte;anòte;;;;;;;
217;annuler;;anylè;;;anylEr;anyla;;anyl6rè;anyl6re;;anyl6rô;anyl6ra;;anylè;;anylè;anylè;anylè;anyle;;;;;;;anylô;anyle;anyl;anylâ;;anyl6rè;;;;anyl6rè;;anyl;anyle;;anyl;anyl;;anyle;anyle;anyle;;;;;;
218;anoblir;;;;;;anòbli;;;;;;;;;;;;;anòblir;;;;;;;;;;;;;;;;;;;;;;;;anòbli;;anòbli;;;;;;
219;anodiser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;anòdize;;;;;;
220;anticiper;;;;;;;;;;;;;;;;;;âtisipè;âtisipe;;;;;;;âtisipô;;âtisip;âtisipâ;;;;;;âtisip6rè;âtisipô;âtisip;âtisipe;;;âtisip;;âtisipe;;âtisipe;;;;;;
221;antidater;;;;;;;;;;;;;;;;;;âtidatè;;;;;;;;;;;;;;;;;;;;;;;;;;;âtidate;;;;;;
222;anéantir;;;;;;anèâti;;;;;;anèâtira;;;;;;;anèâtir;;;;;;;;;anèâti;anèâtisâ;;;;;anèâtirè;anèâtirè;;anèâti;;anèâti;anèâtis;anèâti;anèâti;anèâti;anèâti;anèâti;;anèâtis;;;;anèâtis
223;apaiser;;apèzè;;;apèzEr;apèza;;;;;;apèz6ra;;;;apèzè;apèzè;apèzè;apèze;;;;;;apèza;;apèze;apEz;apèzâ;;;;;apèz6rè;apèz6rè;;apEz;;;apEz;apEz;apèze;apèze;apèze;apèze;;;;;;
224;apercevoir;apErsym;apErsy;;;apErsyr;apErsy;;apErs6vrè;apErs6vre;apErs6vra;apErs6vrô;apErs6vra;apErs6vjô;apErs6vè;apErs6vje;apErs6vè;apErs6vè;apErs6vè;apErs6vwar;;;;;;apErsy;;;apErswa;apErs6vâ;;apErs6vrè;;apErs6vrè;apErs6vrè;apErs6vrè;apErs6vô;apErswa;apErs6ve;apErswa;apErswav;apErswa;apErsy;apErsy;apErsy;apErsy;apErs6vjô;apErswav;;apErswav;;apErswav
225;apeurer;;;;;;;;;;;;;;;;;;;ap6re;;;;;;;;;;;;;;;;;;;;;;;;;ap6re;ap6re;;;;;;
226;apitoyer;;;;;apitwajEr;apitwaja;;apitwarè;;;;;;;;;apitwajè;apitwajè;apitwaje;;;;;;;;;apitwa;;;;;;;;apitwajô;apitwa;apitwaje;;apitwa;apitwa;;apitwaje;apitwaje;apitwaje;;;;;;
227;aplanir;;;;;;;;;;;aplanirô;;;;;;aplanisè;aplanisè;aplanir;;;;;;;;;;aplanisâ;;;;;;;;;;;;;aplani;;;aplani;;;;;;
228;aplatir;;;;;;aplati;;;;;;;;;;;aplatisè;aplatisè;aplatir;;;;;;;;aplatise;aplati;aplatisâ;;;;;;;;aplati;;aplati;aplatis;aplati;aplati;aplati;aplati;aplati;;;;;;
229;apostiller;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;apòstije;;;;;;;;
230;apostropher;;;;;;apòstròfa;;;;;;;;;;;;apòstròfè;;;;;;;;;;;apòstròfâ;;;;;;;;;;;;apòstrOf;;apòstròfe;;apòstròfe;;;;;;
231;apparaître;;apary;;;aparyr;apary;aparètrô;;aparètre;;aparètrô;aparètra;aparèsjô;aparèsè;;aparèsè;aparèsè;aparèsè;aparEtr;;;;;aparys;apary;aparèsô;aparèse;aparè;aparèsâ;aparètriô;;;;;aparètrè;;aparè;aparèse;aparè;aparEs;aparè;;apary;apary;apary;;aparEs;;;;aparEs
232;appareiller;;;;;;aparèja;;;;;;;;;;;aparèjè;aparèjè;aparèje;;;;;;;aparèjô;;;aparèjâ;;;;;;;aparèjô;aparEj;;;;aparEj;;;aparèje;aparèje;;;;;;
233;apparenter;;;;;;;;;;;;;;;;;aparâtè;aparâtè;aparâte;;;;;;;;;;aparâtâ;;;;;;;;aparât;;;aparât;aparât;;;aparâte;aparâte;;;;;;
234;apparier;;;;;;;;;;;;;;;;;;aparjè;aparje;;;;;;;;;;;;;;;;;;;;;;;;;aparje;;;;;;;
235;appartenir;;apartê;;;;apartê;;apartjêdrè;;;;apartjêdra;apart6njô;apart6nè;;apart6nè;apart6nè;apart6nè;apart6nir;;;;;;apartê;apart6nô;apart6ne;apartjê;apart6nâ;;;;;apartjêdrè;apartjêdrè;apart6nô;apartjê;apart6ne;apartjê;apartjEn;apartjê;;;;;;apartjEn;;;;apartjEn
236;appauvrir;;;;;;apòvri;;;;;;;;;;;apòvrisè;apòvrisè;apòvrir;;;;;;;;;;;;;;;;;;;;;;;;apòvri;apòvri;apòvri;;;;;;
237;appeler;;ap6lè;;;ap6lEr;ap6la;apèl6rô;apèl6rè;apèl6re;apèl6ra;apèl6rô;apèl6ra;ap6ljô;ap6lè;ap6lje;ap6lè;ap6lè;ap6lè;ap6le;;;;;;ap6la;ap6lô;ap6le;apEl;ap6lâ;apèl6rjô;apèl6rè;apèl6rje;apèl6rè;apèl6rè;apèl6rè;ap6lô;apEl;ap6le;apEl;apEl;apEl;ap6le;ap6le;ap6le;ap6le;;apEl;ap6lje;apEl;;apEl
238;appesantir;;;;;;ap6zâti;;;;;;;;;;;;;ap6zâtir;;;;;;;;;;ap6zâtisâ;;;;;;;;ap6zâti;;;;ap6zâti;;ap6zâti;ap6zâti;;;;;;;
239;applaudir;aplòdim;;;;aplòdir;aplòdi;;;;;;;;;;aplòdisè;aplòdisè;aplòdisè;aplòdir;;;;;aplòdis;;aplòdisô;aplòdise;aplòdi;;;aplòdirè;;;aplòdirè;;aplòdisô;aplòdi;aplòdise;aplòdi;aplòdis;aplòdi;aplòdi;;aplòdi;aplòdi;;;;;;aplòdis
240;appliquer;;aplikè;;;aplikEr;aplika;aplik6rô;aplik6rè;aplik6re;;;;;aplikè;;aplikè;aplikè;aplikè;aplike;;aplikas;;;;aplika;aplikô;aplike;aplik;aplikâ;;aplik6rè;;;;aplik6rè;;aplik;aplike;aplik;aplik;aplik;aplike;aplike;aplike;aplike;;;;;;
241;appointer;;;;;;;;;;;;;;;;;apwêtè;;;;;;;;;;;;;;;;;;;;;;;;;;apwête;;apwête;;;;;;
242;apponter;;;;;;;;;;;;;;;;;;;apôte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;apporter;;apOrtè;;apOrta;apOrtEr;apOrta;apOrt6rô;apOrt6rè;apOrt6re;apOrt6ra;apOrt6rô;apOrt6ra;apOrtjô;apOrtè;apOrtje;apOrtè;apOrtè;apOrtè;apOrte;;;;;;apOrta;apOrtô;apOrte;apOrt;apOrtâ;;apOrt6rè;;apOrt6rè;apOrt6rè;apOrt6rè;apOrtô;apOrt;apOrte;apOrt;apOrt;apOrt;apOrte;apOrte;apOrte;apOrte;;apOrt;;;;apOrt
244;apposer;;;;;;apòza;;;;;;;;;;;;apòzè;apòze;;;;;;;;apòze;apoz;;;;;;;apòz6rè;;apoz;;;;apoz;apòze;apòze;apòze;apòze;;;;;;
245;apprendre;aprim;apri;;apri;aprir;apri;aprâdrô;aprâdrè;aprâdre;aprâdra;aprâdrô;aprâdra;apr6njô;apr6nè;apr6nje;apr6nè;apr6nè;apr6nè;aprâdr;;;;;;apri;apr6nô;apr6ne;aprâ;apr6nâ;;aprâdrè;aprâdrie;aprâdrè;aprâdrè;aprâdrè;apr6nô;aprâ;apr6ne;aprâ;aprEn;aprâ;apriz;apriz;;;;aprEn;apr6nje;aprEn;;aprEn
246;apprivoiser;;;;;aprivwazEr;aprivwaza;;;;;;;;aprivwazè;;;;aprivwazè;aprivwaze;;;;;;;;aprivwaze;aprivwaz;;;;;;;;;aprivwaz;;;;aprivwaz;;aprivwaze;aprivwaze;aprivwaze;;;;;;
